epoch,loss,val_loss
14,3.717509788593112,2.906775436851443
15,3.7082020335921086,2.8870353331614513
16,3.7062981972233824,2.949263564859118
17,3.696328950256506,2.898153125753208
18,3.694157539690318,2.9727682158411763
19,3.6942759911594907,2.936929242586603
20,3.688544740044238,2.9775942695262483
21,3.685629239042291,3.008222121559844
22,3.6829704219200865,2.963830918925149
23,3.687984784862804,2.9122491843116527
24,3.6889919993408293,2.920590233389212
25,3.6744058603034384,3.156900228261948
26,3.678084367126283,2.9845731163024904
27,3.6721215580784996,2.864051256106824
28,3.6761251689142522,2.9282362472281163
29,3.670322015591761,2.916268544233575
30,3.6746563016959897,2.93533816483556
31,3.68822167135601,3.1514753251659626
32,3.673546909383746,2.9957992443989734
33,3.6622909284476606,2.9045850520109644
34,3.6821291304096255,2.846033621831816
35,3.6746097554417245,2.946126491439586
36,3.6777817256709335,2.895232820973104
37,3.6627973835325474,2.8787644779925445
38,3.656972606852946,2.910535082330509
39,3.6593537592859406,2.9323528041158404
40,3.6681329787519275,2.8517043751113267
41,3.651395040133656,2.896727514206147
42,3.6524612816863242,2.9148669353918155
43,3.700482932643524,2.8747942129324895
44,3.6568134403923254,2.9226642251501276
45,3.6591445048575175,3.0673245993195746
46,3.667327405720154,2.923382118916025
47,3.666819140911102,2.8185447474280183
48,3.6595909573863317,2.8957767840307587
49,3.6621842928973347,2.8596115811990233
50,3.6531581074987307,2.8383416561447845
51,3.6436384217574638,2.8588484636618166
52,3.653585070944212,2.9522264416363773
53,3.6567384985471123,2.869638296122454
54,3.642349756571655,2.9472995919840677
55,3.6503870386117447,2.907968194436054
56,3.6526537667205465,2.97333710225261
0,3.527430093659335,2.9499444086697637
1,3.518461085146007,2.7458512868321674
2,3.497357860100584,2.750564945644262
3,3.505551182790645,2.934770630172321
4,3.5010816638422906,2.97169387428128
5,3.4826972408190953,2.9497152687700425
6,3.482018192963834,2.769856216822352
7,3.483267085125539,3.1796632373089695
8,3.4743894621160525,2.8287636573582278
9,3.476382410010232,2.7349996355723363
10,3.4668052105305263,3.3569845280476978
11,3.464654709591174,2.956850599500598
12,3.469194402020336,2.9216046754559692
13,3.4582013188650005,2.766444167117683
14,3.4473263411923116,2.574555371805113
15,3.440576969020528,2.961924656763369
16,3.440138483498881,2.5872522278221286
17,3.4416094603475087,2.94846072853828
18,3.431826221428119,2.8613412939285747
19,3.426628774009799,2.703764006556297
20,3.418753977854678,2.794771757904364
21,3.422769560654093,2.614489094541997
22,3.4175067899222435,3.1974430852641866
23,3.4211014375507407,2.886513024483408
0,7.251550525006652,6.727467104464161
1,6.5805361751809714,6.240762918117095
2,6.426467575960234,6.261519120201773
3,6.382249749480933,6.350825642858233
4,6.346947526265681,6.231373463066257
5,6.340085077037663,6.2704033127123
6,6.330737964940444,6.153748500079525
7,6.277891544860601,6.231535480581984
8,6.251803111067415,6.1931941764208736
9,6.227573697961121,6.1739476390760775
10,6.275304704672471,6.228755848821328
11,6.2669886230789125,6.165582716902908
12,6.26808624998182,6.197941570963178
13,6.244138752343505,6.2477391894982786
14,6.226582288056612,6.1598160204838734
15,6.240093465811573,6.190422949109759
16,6.226800398378633,6.153926610241131
17,6.2345370232274755,6.151287238792498
18,6.169805461343378,6.16343318907582
19,6.222987758064456,6.15657544605586
20,6.226215513777733,6.116615871896549
21,6.1693542201332745,6.131834213733673
22,6.179976459885388,6.121268307749106
23,6.176489705658332,6.11803888705312
24,6.173434678544104,6.119943920398245
25,6.18218496430628,6.11959202433119
26,6.18542869777903,6.127611294644219
27,6.211702589542791,6.17060423977521
28,6.180811053234339,6.125907942786509
29,6.218389826829731,6.138787643155273
30,6.196371093794331,6.146416762896947
31,6.194937759243325,6.137278949557518
32,6.19617432137914,6.117240555602677
33,6.183772964755073,6.095507074229571
34,6.194296064190194,6.1405050451901495
35,6.1723592400137335,6.105950779063361
36,6.174787776814774,6.0992349732652
37,6.179421859563514,6.131365781170981
38,6.206091299973801,6.113531703194793
39,6.196451108533144,6.130458958051642
40,6.175900908626988,6.109128736549494
41,6.194291211727261,6.113921468866114
42,6.174372794448212,6.096925194433757
43,6.190038766126334,6.118585459577794
44,6.198391766541452,6.129865546883369
45,6.167305888028443,6.117949859998664
46,6.191963202090934,6.125024612679773
47,6.200261698535457,6.133790407521384
48,6.168389475045353,6.152726840948572
49,6.1765353440582755,6.131584920445267
50,6.2232111624162645,6.099260960938979
51,6.197849844019115,6.152765401674777
52,6.204225545700453,6.084189028399331
53,6.184185870978422,6.141087080483534
54,6.17963873746153,6.105953947792248
55,6.161203468418494,6.137251816039183
56,6.196522537269443,6.117956788977798
57,6.171350480107404,6.110516171017472
58,6.190189365617,6.14508030217521
59,6.173887720591202,6.144299315992667
60,6.172330596484616,6.110945329617481
61,6.208208630987257,6.116943371952797
62,6.118527266681567,6.113059694937297
63,6.16644262248762,6.105053848952664
64,6.198519827031158,6.110208214083497
65,6.159561837555282,6.1219949465138574
66,6.154563741190173,6.131545047346426
67,6.154950792051479,6.12576116649472
68,6.166894907002337,6.118150112434309
69,6.207425719556958,6.139764730662716
70,6.158974324407429,6.1250802998153535
71,6.177289243172854,6.1134030548650395
72,6.177155931112543,6.133135798464016
73,6.204698515486717,6.099255515945201
74,6.142999435611628,6.093320363468053
75,6.1286770001064985,6.118610319020797
76,6.195084075715206,6.1120577796624636
77,6.188022490739077,6.125176494997375
78,6.173007156901806,6.131874611621
79,6.169041640301794,6.136714840640827
80,6.158187964781932,6.088659851551056
81,6.124840645731054,6.073482194530721
82,6.11550829057917,6.0627874065175344
83,6.142901296035387,6.071128609764333
84,6.134051843394339,6.059427362023568
85,6.131704535519704,6.076201498459796
86,6.131018532524816,6.066524108332031
87,6.129356051648408,6.077126537366789
88,6.119815099205821,6.066800057766389
89,6.135372443350591,6.076053387072622
90,6.143837644260377,6.0712920576455645
91,6.128566016821563,6.073624474102137
92,6.127937101376616,6.072794317153035
93,6.107040068831481,6.070746099608285
94,6.114805160044693,6.065637336336836
95,6.0848008258445185,6.077359912711747
96,6.120510688652285,6.07685818613792
97,6.121718007607199,6.077014412150091
98,6.138589511550031,6.0753674102559385
99,6.14711362022683,6.072682453807519
0,5.459651564954003,4.123017392645077
1,4.404505207740189,3.7492737925782498
2,4.218900287955977,4.037354177358199
3,4.113248738984554,3.6995143434952715
4,4.0643949411929805,3.5690866557919247
5,4.025469528097724,3.5282344099940084
6,4.0457330943727445,3.557335000719343
7,3.9765755680961963,3.4300471677585525
8,3.9456495689745363,3.430577338277077
9,3.915462172458488,3.672232191513996
10,3.908008457826215,3.3030753601813805
11,3.882619246215927,3.3868675887827973
12,3.8698588563729848,3.4117591986364246
13,3.8457697521586476,3.333784429394469
14,3.829451695427381,3.344102716445923
15,3.829135890411407,3.4384743941560085
16,3.8185325401698296,3.2764437681314895
17,3.811728405532498,3.3070398575919016
18,3.8193986879577944,3.3324410565045417
19,3.8045236736306745,3.2836114091289286
20,3.7939121548769945,3.187099374848969
21,3.7803091051688136,3.2528416243377998
22,3.7838520857264712,3.217187368042615
23,3.7684858936724477,3.1406039195158044
24,3.7643722954691268,3.263700286222964
25,3.764850974855544,3.3180053218530148
26,3.762447085700412,3.216772758328185
27,3.7541283817721425,3.2951196048697646
28,3.7537426449527898,3.2274136846892687
29,3.747767803558582,3.1421889299275922
30,3.7473671009458767,3.2217603358443903
31,3.7368718368898564,3.1999600636229224
32,3.7414575453173877,3.2511923570049053
33,3.7405168471323598,3.144407963266178
34,3.7356711041752884,3.186742841662193
35,3.7488686152503843,3.2660124095605343
36,3.732873413276759,3.1449162584421586
37,3.721955984815495,3.2085911212648663
38,3.7279464378143787,3.1323465240244963
39,3.7387744518253365,3.342787105404601
40,3.7224520102824785,3.129538404892902
41,3.729480919002857,3.1475857473879443
42,3.7171482909510605,3.2321544336786077
43,3.7299101766625076,3.268986857667261
44,3.7153538607347905,3.2292985235914893
45,3.710317350398387,3.193034345860384
46,3.7254012536669867,3.2186355395219763
0,5.233777807004288,3.754912186447455
1,4.155797876627342,3.3218673182506953
2,3.9582901459886544,3.3553187786802954
3,3.854809833242829,3.0148061607321917
4,3.774991210410646,2.9839462475873986
5,3.7435560775237327,2.944469572962547
6,3.690073798276478,2.9661303657414964
7,3.688818962637007,3.0197564858806376
8,3.6428677247337298,2.9265284273575762
9,3.6327320056962416,2.859319869936729
10,3.5973561518366832,2.8247028306065776
0,3.5895758565068245,2.878430740298057
1,3.57021487172842,2.891466063382674
2,3.5890834237337113,2.810688891021573
3,3.5526506499171258,2.8535458037318016
4,3.557103377425671,2.819768620607804
5,3.5469331957697867,2.8853546847129357
6,3.5281683020591736,2.8020037130433684
7,3.5180265937447546,2.760811321102843
8,3.502203633582592,2.810385329772015
9,3.4997954434514047,2.799852768936936
10,3.4855113650679588,3.1717292711686116
11,3.4743440980196,2.7339165886080994
12,3.478519773006439,2.7316556148139797
13,3.470843297624588,2.7262015390396117
14,3.468432496213913,2.74120696826857
15,3.4654084459781647,2.9365515257387744
16,3.4587265821099282,2.7102422758024565
17,3.442611147677898,2.7034222851967327
18,3.451740815258026,2.759180706374499
19,3.4330322801709174,2.8289515509897347
20,3.433631085264683,2.7586020536811984
21,3.42998209284544,2.7625791699545723
22,3.438184221959114,2.709267522266933
23,3.443043806731701,2.69548738421226
24,3.443766810965538,2.8324346519003107
25,3.419732032930851,2.6618910677578986
26,3.4263635221004485,2.670782587868827
27,3.4174978087067602,2.6961302435154817
28,3.4232222255468367,2.6739595896857127
29,3.418972552371025,2.657863086875604
30,3.4127560631990432,2.6398553523238824
31,3.4195866104125976,2.6925482973760486
32,3.426458643066883,2.678463907339135
33,3.421615189695358,2.887123303413391
34,3.409783862519264,2.6411300960852175
35,3.4169762951254845,2.7320803192683627
36,3.405258295547962,2.6527417176110406
37,3.4024106793880464,2.6393382494790214
38,3.4015627622365954,2.7767718032914765
39,3.4063776480317114,2.685369894845145
40,3.393300777006149,2.6538100697069753
41,3.4112252692580225,2.6793857584194263
42,3.4120474227547644,2.726417605049756
43,3.3938982912421225,2.6654360306019687
44,3.4041917283177376,2.743247573035104
45,3.408869186782837,2.637516905920846
46,3.3951859700441362,2.6712587169725066
47,3.4072072798848154,2.649881097248622
48,3.3960764342546463,2.700681756953804
49,3.3881560341000556,2.6843594738901877
50,3.389593525660038,2.6199345495262922
51,3.382925266957283,2.6239259885281934
52,3.3866692927956583,2.6355316166001925
53,3.3969139186263084,2.72334972177233
54,3.3867322647333147,2.7168657478021117
55,3.3895327091932295,2.738639141296854
56,3.3796878326773645,2.638875687462943
57,3.3830816565036774,2.6640367179014244
58,3.382064008331299,2.682919617380415
59,3.3827162971138955,2.7199460838278946
60,3.3851185901761056,2.6911930183488497
61,3.3796840319156645,2.6435422468185426
62,3.3814005301952363,2.710524764060974
63,3.3771395704865457,2.6270531114266844
64,3.4597128042459486,2.7650137408898803
